15.356, 0.005, 204.055, 626.345, 15.978, 217.270, 820.000, 0.582, -0.048
15.562, 0.005, 207.881, 291.043, 16.196, 218.095, 830.000, 0.558, -0.048
15.772, 0.005, 211.707, 135.367, 16.414, 218.930, 840.000, 0.534, -0.048
15.983, 0.005, 209.156, 300.623, 16.634, 219.775, 850.000, 0.509, -0.048
16.190, 0.005, 206.606, 1093.374, 16.854, 220.630, 860.000, 0.542, -0.048
16.397, 0.005, 206.606, 1289.766, 17.075, 221.495, 870.000, 0.576, -0.048
16.603, 0.005, 205.330, 1519.688, 17.297, 222.370, 880.000, 0.587, -0.048
16.806, 0.006, 201.504, 1265.816, 17.520, 223.255, 890.000, 0.610, -0.048
17.012, 0.006, 210.432, 659.876, 17.743, 224.150, 900.000, 0.656, -0.048
17.228, 0.006, 220.635, 616.765, 17.968, 225.055, 910.000, 0.587, -0.048
17.447, 0.006, 216.809, 202.427, 18.194, 225.963, 903.603, 0.506, -0.048
17.662, 0.006, 212.983, 487.434, 18.420, 226.861, 893.603, 0.550, -0.048
17.877, 0.006, 218.084, 571.260, 18.647, 227.750, 883.603, 0.594, -0.048
18.093, 0.006, 212.983, 851.477, 18.875, 228.629, 873.603, 0.558, -0.048
18.303, 0.006, 207.881, 1277.791, 19.105, 229.497, 863.603, 0.614, -0.048
18.518, 0.006, 221.910, 1457.417, 19.334, 230.356, 853.603, 0.671, -0.048
18.739, 0.006, 219.359, 935.303, 19.565, 231.205, 843.603, 0.554, -0.048
18.954, 0.006, 211.707, 990.388, 19.797, 232.043, 833.603, 0.587, -0.048
19.172, 0.006, 223.185, 849.082, 20.029, 232.872, 823.603, 0.665, -0.048
19.394, 0.007, 220.635, 358.103, 20.263, 233.690, 813.603, 0.571, -0.048
19.614, 0.007, 219.359, 525.755, 20.497, 234.499, 803.603, 0.604, -0.048
19.837, 0.007, 228.287, 595.210, 20.732, 235.298, 793.603, 0.624, -0.048
20.063, 0.007, 223.185, 1340.061, 20.967, 236.086, 783.603, 0.553, -0.048
20.284, 0.007, 219.359, 1287.371, 21.204, 236.865, 773.603, 0.608, -0.048
20.507, 0.007, 225.736, 1201.150, 21.441, 237.633, 763.603, 0.651, -0.048
20.731, 0.007, 221.910, 1138.880, 21.679, 238.392, 753.603, 0.603, -0.048
20.953, 0.007, 221.910, 968.833, 21.918, 239.141, 743.603, 0.646, -0.048
21.182, 0.008, 235.939, 978.413, 22.157, 239.879, 733.603, 0.655, -0.048
21.416, 0.008, 233.388, 657.481, 22.398, 240.608, 723.603, 0.537, -0.049
21.650, 0.008, 233.388, 554.495, 22.639, 241.326, 713.603, 0.567, -0.049
21.884, 0.008, 235.939, 758.072, 22.880, 242.035, 703.603, 0.575, -0.049
22.117, 0.008, 229.562, 1019.129, 23.123, 242.734, 693.603, 0.560, -0.049
22.349, 0.008, 234.663, 1210.730, 23.366, 243.422, 683.603, 0.625, -0.049
22.584, 0.009, 234.663, 1181.990, 23.609, 244.101, 673.603, 0.587, -0.049
22.816, 0.009, 229.562, 1074.214, 23.854, 244.769, 663.603, 0.594, -0.049
23.051, 0.009, 241.040, 429.954, 24.099, 245.428, 653.603, 0.648, -0.049
23.293, 0.009, 242.315, -63.420, 24.345, 246.077, 643.603, 0.552, -0.049
23.532, 0.009, 235.939, -46.655, 24.591, 246.715, 633.603, 0.547, -0.049
23.773, 0.010, 246.141, 231.167, 24.838, 247.344, 623.603, 0.611, -0.050
24.015, 0.010, 238.489, 844.292, 25.086, 247.962, 613.603, 0.526, -0.050
24.250, 0.010, 230.837, 1344.851, 25.334, 248.571, 603.603, 0.602, -0.050
24.484, 0.010, 237.214, 1237.076, 25.583, 249.170, 593.603, 0.678, -0.050
24.721, 0.010, 235.939, 1026.314, 25.832, 249.758, 583.603, 0.627, -0.050
24.959, 0.011, 241.040, 628.740, 26.082, 250.337, 573.603, 0.646, -0.050
25.205, 0.011, 249.968, 209.612, 26.333, 250.905, 563.603, 0.606, -0.050
25.451, 0.011, 242.315, 506.595, 26.584, 251.464, 553.603, 0.532, -0.050
25.696, 0.011, 248.692, 679.036, 26.836, 252.013, 543.603, 0.607, -0.050
25.944, 0.011, 246.141, 1215.520, 27.088, 252.551, 533.603, 0.555, -0.050
26.186, 0.012, 238.489, 1488.553, 27.341, 253.080, 523.603, 0.584, -0.050
26.428, 0.012, 246.141, 1517.293, 27.594, 253.598, 513.603, 0.659, -0.050
26.674, 0.012, 244.866, 1481.368, 27.848, 254.107, 503.603, 0.596, -0.050
26.920, 0.012, 247.417, 717.356, 28.103, 254.606, 493.603, 0.613, -0.050
27.172, 0.012, 256.344, 53.936, 28.358, 255.094, 483.603, 0.595, -0.050
27.426, 0.013, 252.518, -130.481, 28.613, 255.573, 473.603, 0.520, -0.050
27.679, 0.013, 253.794, 156.922, 28.869, 256.041, 463.603, 0.559, -0.050
27.934, 0.013, 255.069, 1062.239, 29.125, 256.500, 453.603, 0.552, -0.050
28.183, 0.013, 242.315, 1486.158, 29.382, 256.949, 443.603, 0.545, -0.050
28.425, 0.014, 242.315, 966.438, 29.639, 257.387, 433.602, 0.665, -0.050
28.669, 0.014, 246.141, 470.669, 29.896, 257.816, 423.602, 0.670, -0.050
28.918, 0.014, 251.243, -111.321, 30.154, 258.234, 413.602, 0.641, -0.050
29.172, 0.014, 257.620, -439.438, 30.413, 258.643, 403.602, 0.600, -0.050
